49,136,143
44,135,138
43,132,136
48,133,138
44,132,139
42,133,138
42,135,140
46,139,143
49,143,148
46,139,146
44,136,143
44,137,144
39,138,143
31,128,135
38,135,142
37,135,141
35,136,141
37,138,143
34,132,139
32,128,135
29,126,133
30,127,134
25,121,128
25,118,125
23,116,123
15,108,116
19,112,120
17,110,118
20,113,121
18,111,119
17,111,119
22,117,125
25,115,125
28,118,127
31,121,130
20,110,119
30,120,129
28,118,126
24,114,122
27,119,126
20,113,120
27,120,127
30,123,130
27,120,127
26,119,126
27,120,127
24,117,124
28,121,128
29,122,129
28,121,128
26,119,126
22,112,119
26,116,124
23,113,121
26,116,124
25,115,123
26,116,124
26,116,124
24,114,122
23,113,121
27,117,125
25,116,124
21,112,120
22,112,120
52,140,142
45,135,135
48,134,133
48,130,132
46,134,136
48,140,141
47,137,138
43,132,133
44,134,136
46,136,139
47,137,140
45,139,146
44,143,149
41,138,146
43,141,148
37,134,141
36,131,139
35,130,138
38,135,142
33,130,137
30,128,135
30,128,135
29,125,132
27,120,127
27,120,127
25,118,126
24,117,125
24,117,125
22,115,123
21,114,122
22,116,124
23,117,125
31,122,131
33,123,132
28,118,127
34,123,133
34,123,133
30,126,133
35,132,138
25,119,126
31,124,131
30,123,130
31,124,131
30,123,130
33,126,134
34,127,134
38,131,139
33,126,133
35,128,135
36,129,136
31,124,132
29,119,128
25,115,123
32,122,130
27,117,126
28,118,127
27,117,125
27,117,126
28,118,126
30,120,128
29,120,128
34,126,128
35,127,129
28,118,127
55,144,141
46,132,132
48,132,134
39,123,125
53,139,142
56,147,147
54,143,145
53,141,143
42,129,131
36,125,129
46,139,141
45,139,145
47,142,146
46,140,145
40,133,139
46,138,144
44,137,142
40,137,141
40,138,144
39,136,142
35,130,136
32,126,134
32,126,132
31,124,131
30,123,130
27,120,127
28,121,128
27,120,127
25,118,125
24,117,124
26,121,128
30,124,132
28,120,126
36,127,132
30,121,127
34,126,132
39,131,136
32,127,132
28,124,128
40,131,139
32,123,129
34,125,129
35,127,131
39,132,135
38,131,134
45,137,140
48,139,144
51,143,148
43,134,139
37,128,131
39,131,133
37,128,134
31,123,128
31,121,127
34,123,128
32,121,126
36,124,129
32,121,126
32,121,126
33,123,127
31,120,124
35,125,128
33,122,126
35,124,128
77,158,155
64,145,143
46,126,126
50,131,131
65,149,150
63,151,151
65,150,153
66,150,154
62,147,151
55,144,149
52,145,147
48,138,141
53,144,147
54,140,145
41,126,131
43,129,133
45,135,138
48,142,143
45,138,145
44,137,144
44,136,143
39,128,136
37,128,136
35,129,136
32,126,133
32,125,132
31,124,131
32,125,132
31,124,131
30,124,130
31,127,130
35,130,134
35,126,129
35,126,128
36,126,130
34,123,127
36,125,128
38,129,131
36,126,129
37,128,133
45,136,138
45,137,137
43,132,133
48,137,138
49,138,140
56,146,146
54,144,145
55,146,149
51,142,145
47,138,138
42,133,132
37,127,130
42,131,135
38,127,130
39,129,130
39,128,128
37,127,128
37,128,128
38,128,129
35,125,125
32,122,123
35,124,128
36,125,129
36,126,127
88,164,161
86,162,160
77,154,152
69,146,145
69,150,149
72,157,153
74,156,159
72,152,155
73,156,160
71,160,163
69,160,162
59,147,148
57,148,148
56,141,144
30,114,117
43,127,129
53,141,142
55,145,146
52,140,148
55,145,151
57,146,153
47,136,143
43,131,138
40,132,137
37,129,134
38,129,136
37,129,136
37,129,135
39,131,136
37,129,134
38,133,132
34,129,129
39,131,131
41,132,132
43,131,133
48,134,136
54,139,142
51,138,140
55,144,144
59,149,151
57,148,148
59,150,147
66,153,152
60,146,146
61,148,147
62,149,148
63,151,152
61,153,153
55,145,146
50,141,139
45,137,134
44,131,132
43,131,132
43,131,131
45,134,133
43,132,132
41,131,130
44,132,131
43,132,131
43,132,131
38,128,127
40,129,133
40,129,132
38,129,127
95,167,163
95,163,162
91,159,157
95,163,161
77,150,150
74,152,149
75,154,153
75,153,153
76,157,157
79,160,162
78,160,161
75,156,157
65,151,151
61,148,149
63,148,151
62,147,150
65,149,152
57,140,143
55,144,147
54,142,145
56,146,148
53,141,145
46,136,137
48,138,137
51,140,140
50,138,141
50,138,141
46,136,138
48,138,138
47,137,136
53,141,143
48,137,138
43,131,130
50,133,132
53,134,134
57,139,139
65,148,148
76,151,155
76,151,154
80,155,159
91,168,170
83,159,163
76,162,162
76,160,161
70,154,155
65,149,150
67,153,154
66,152,155
59,146,148
54,142,143
50,137,138
49,136,138
48,135,137
50,138,139
49,137,138
47,134,136
47,135,136
46,134,135
46,134,135
46,134,135
49,136,136
49,136,138
47,134,136
47,131,133
103,166,163
104,165,163
104,163,161
107,168,166
101,167,165
94,165,160
86,160,157
84,159,156
85,160,158
85,160,160
82,156,155
81,155,155
77,157,154
75,153,154
77,155,156
72,152,152
66,146,146
63,143,143
57,144,144
57,143,142
63,149,149
61,147,148
63,149,149
66,152,149
64,149,147
62,149,148
61,146,147
58,144,143
58,145,141
55,141,139
60,140,139
62,143,143
61,142,136
62,138,132
60,134,130
66,141,135
71,146,140
75,154,152
79,158,155
82,159,156
84,162,160
87,163,162
79,161,157
77,158,155
77,158,155
77,158,155
73,155,153
65,148,147
65,148,146
62,144,148
61,143,146
54,137,137
53,136,134
49,133,132
46,134,136
46,134,135
47,136,137
51,140,141
55,140,142
57,139,142
57,139,141
58,141,140
55,138,136
58,139,143
115,176,174
113,174,170
114,175,170
115,176,171
115,177,174
113,175,172
101,170,167
99,171,167
96,170,166
99,170,168
95,167,165
87,162,162
86,161,161
84,160,160
81,157,157
77,155,153
79,159,156
78,158,155
73,154,155
73,153,154
72,155,155
71,154,154
72,155,154
74,158,152
71,156,150
70,151,152
69,149,150
70,150,152
69,150,151
66,148,148
64,147,145
72,151,150
81,155,151
85,157,152
83,153,148
79,148,143
75,152,148
74,151,150
77,156,158
80,161,163
80,160,161
77,158,159
73,158,157
68,152,152
71,151,149
75,155,151
81,162,158
80,162,159
64,146,142
65,146,144
67,148,147
67,148,148
55,136,136
53,135,136
52,134,134
57,138,138
55,137,138
58,140,141
60,141,142
62,143,144
62,144,144
61,143,141
63,146,144
64,144,142
110,169,164
111,172,167
118,179,174
113,175,170
117,179,176
114,176,173
105,168,167
101,169,167
103,173,169
102,172,168
97,167,163
96,168,165
91,164,161
91,165,161
89,163,160
85,160,157
85,161,159
86,163,161
85,163,161
86,164,161
80,159,159
79,159,161
77,157,158
78,159,155
76,157,154
76,155,153
76,155,153
77,156,153
79,157,155
75,153,151
75,150,147
85,157,154
88,159,156
91,162,158
86,155,152
89,158,153
76,155,151
75,154,152
65,147,148
61,145,147
68,151,151
67,151,151
68,152,152
68,153,154
72,152,148
73,154,150
75,154,151
83,161,158
81,159,156
81,159,154
89,168,162
80,158,155
79,157,155
78,155,153
72,150,147
74,152,150
78,156,154
72,150,148
73,150,148
73,148,147
67,143,141
66,142,138
70,146,142
76,148,146
127,180,174
112,169,162
107,167,161
112,172,167
113,175,172
111,175,171
107,170,168
103,169,167
104,172,168
106,172,167
104,170,166
107,176,172
118,183,180
106,173,170
97,167,162
92,165,161
92,163,162
90,165,163
88,164,160
88,164,161
83,160,159
86,163,164
81,158,158
87,164,161
82,161,159
81,155,151
82,156,153
83,159,155
82,159,155
81,157,153
85,154,151
87,152,151
89,154,150
95,161,157
97,162,158
93,161,157
80,158,153
70,151,148
63,150,149
61,150,148
65,153,151
66,151,151
66,150,151
69,152,151
71,151,150
76,155,153
82,159,157
82,157,156
82,158,156
80,157,152
88,165,160
87,163,159
86,162,157
81,158,153
80,156,152
78,155,151
78,154,150
82,158,154
83,155,151
86,155,152
91,160,156
94,163,159
88,157,153
90,157,152
140,187,181
139,190,181
140,192,185
136,194,189
121,182,181
119,184,180
102,171,166
104,174,168
107,174,169
105,171,167
99,165,161
110,175,171
117,178,176
113,173,169
110,174,169
108,174,170
102,169,166
99,170,165
92,165,162
93,167,163
92,166,162
88,162,157
89,162,157
87,160,156
90,164,160
86,157,154
86,158,154
85,157,152
85,159,154
87,161,156
93,159,156
98,160,159
91,152,146
111,171,163
109,172,165
98,166,162
80,156,152
71,151,149
71,156,156
61,150,149
59,147,145
70,154,154
71,153,155
68,147,143
74,153,151
79,154,153
89,161,159
92,166,162
92,166,162
89,162,157
95,168,163
92,165,160
88,161,155
88,162,157
91,164,158
88,162,157
90,160,156
88,158,154
86,155,150
89,156,151
93,159,155
102,166,162
100,165,161
91,156,148
148,193,188
145,192,184
139,189,183
128,181,178
113,176,174
108,173,169
101,170,165
100,169,164
98,168,163
93,165,158
90,161,155
108,174,170
124,185,183
119,179,172
118,173,167
120,173,168
116,176,171
116,179,174
115,182,178
112,177,173
102,171,165
100,170,165
98,169,163
97,167,162
94,165,159
99,167,162
96,164,159
97,163,158
102,167,160
101,167,159
107,169,163
109,169,164
114,171,166
108,165,159
107,167,162
99,167,164
88,164,160
74,155,152
64,149,149
64,150,151
68,150,151
66,146,147
68,146,143
82,156,150
85,160,155
89,161,157
95,165,161
101,172,166
104,175,169
108,173,166
108,173,167
107,171,164
101,167,160
98,164,157
98,163,157
99,164,156
100,164,157
98,161,154
95,158,154
98,161,158
104,166,164
110,170,168
98,159,157
96,161,154
155,201,190
146,193,186
134,189,184
125,187,183
111,178,174
107,174,169
106,172,168
102,167,163
103,169,165
100,167,163
92,157,153
88,156,148
113,175,170
125,186,179
130,187,181
137,190,185
130,187,181
130,187,181
136,190,185
130,184,179
119,180,175
117,181,175
112,176,170
109,175,169
109,175,169
110,176,170
107,174,167
106,173,166
107,174,167
106,172,166
113,173,172
107,168,161
115,171,163
113,167,163
113,172,168
91,160,153
79,160,153
70,154,155
64,148,148
70,155,154
71,154,154
80,158,159
83,156,152
84,155,149
92,161,156
96,165,160
101,170,164
104,172,164
116,178,174
119,184,175
117,182,173
117,181,174
110,173,168
106,171,165
106,171,165
102,167,161
104,165,161
105,167,161
104,168,163
104,169,162
111,175,170
110,169,165
96,155,151
99,162,157
146,195,189
116,165,159
119,174,169
115,177,173
116,179,176
115,177,174
114,176,173
110,173,170
91,154,148
84,147,140
104,167,160
122,185,180
96,155,151
106,162,157
131,189,182
133,191,185
136,193,187
136,194,188
140,195,190
138,192,188
135,191,185
134,192,184
125,184,176
120,181,173
119,180,172
122,183,175
124,185,177
121,182,174
115,176,168
108,170,162
105,165,160
154,195,192
130,168,161
137,183,179
108,164,159
96,166,159
78,159,153
69,153,153
71,155,156
72,155,152
75,153,150
77,153,152
88,162,158
94,164,158
100,168,163
106,175,170
107,176,169
108,177,170
113,175,170
117,176,169
119,179,173
122,183,175
115,176,168
112,173,164
108,170,161
113,175,166
116,175,167
117,175,167
116,174,167
115,174,166
121,180,172
121,177,170
112,167,161
103,166,160
154,206,201
146,198,194
105,160,156
123,184,179
97,156,154
98,159,156
91,149,147
85,143,140
89,148,143
102,163,156
107,167,160
106,162,157
141,197,192
122,176,173
95,153,148
112,171,166
119,180,173
123,177,172
128,182,177
137,195,189
136,191,185
141,195,188
135,190,183
133,187,179
136,187,180
133,188,179
130,184,176
129,181,173
128,181,172
123,175,168
137,183,177
149,187,183
159,189,183
155,197,190
117,173,167
92,161,155
79,160,153
68,152,152
72,156,155
75,155,151
66,145,139
79,154,151
86,160,156
96,169,164
103,175,170
109,178,174
110,180,174
115,182,176
113,176,169
104,167,160
113,172,167
112,165,159
114,171,162
119,177,168
120,179,170
124,182,174
125,184,174
128,185,176
128,181,174
124,177,171
130,184,177
129,184,175
122,179,169
103,169,162
143,192,188
128,178,175
121,175,171
121,177,173
116,172,169
93,154,149
87,143,140
97,153,150
116,172,168
116,175,168
112,169,163
117,167,164
101,158,152
116,172,169
136,192,189
98,154,151
100,162,155
124,173,171
178,218,218
178,221,220
128,180,176
126,181,176
136,191,186
143,195,189
149,196,193
149,195,190
142,189,183
140,187,182
139,184,178
135,180,175
150,193,188
151,192,189
140,185,177
127,182,174
109,170,163
92,158,153
80,156,151
78,157,154
76,155,151
82,160,155
82,157,153
78,154,149
82,157,153
83,157,154
85,163,157
101,174,169
109,178,174
119,187,181
129,193,184
132,188,183
164,210,209
133,182,177
126,178,169
126,179,171
127,180,173
132,184,176
134,189,181
134,185,178
134,179,173
129,175,169
133,184,176
131,182,176
128,184,174
106,171,162
115,157,151
108,154,149
123,173,166
108,161,154
91,143,142
85,143,139
91,147,144
88,144,141
105,160,155
114,169,164
101,155,150
99,150,145
117,174,168
113,170,167
117,174,171
133,190,185
93,151,145
150,195,193
164,201,203
188,230,228
165,216,212
115,171,165
118,173,168
135,189,182
149,196,193
154,194,191
154,195,192
148,187,183
151,189,186
186,224,221
166,207,208
155,204,202
122,182,173
102,163,157
101,164,158
93,159,154
85,151,150
89,160,156
92,162,159
89,161,158
91,164,161
89,161,158
84,159,155
90,164,160
84,165,158
93,170,165
100,171,167
107,173,167
113,177,169
130,188,182
143,194,190
146,197,191
144,191,186
146,190,184
145,191,180
135,182,172
149,190,186
167,204,201
170,207,202
164,205,197
141,185,176
142,191,185
137,188,181
114,175,167
84,123,119
95,135,131
106,149,145
133,181,174
113,164,159
102,157,154
82,137,135
96,150,148
80,132,130
90,142,140
96,148,146
93,145,140
109,166,160
108,162,162
106,159,160
104,160,158
149,202,197
164,207,206
141,187,183
122,166,164
109,159,155
108,160,156
129,183,179
125,182,176
139,187,185
175,216,214
180,217,217
183,214,217
185,214,217
185,218,220
158,210,206
143,203,196
112,172,169
104,166,164
99,162,160
95,156,153
100,161,159
98,163,159
98,163,159
92,159,156
85,154,151
89,158,155
87,161,157
86,164,164
88,164,158
89,164,159
95,168,162
97,165,160
95,161,157
100,169,161
124,181,177
138,192,187
152,197,190
160,197,190
159,199,192
155,195,187
154,190,182
148,184,176
148,182,176
153,189,183
156,197,188
152,195,187
145,191,188
115,176,168
149,180,170
131,165,161
121,157,156
144,184,180
122,167,159
121,168,165
115,167,162
107,159,153
110,160,156
97,145,141
82,130,126
96,144,143
